serial_number,latency,timestamp
BOSSA,715.543,2022-06-30 13:54:24.147395
NOVA,331.708,2022-06-30 13:54:25.189747
TERRA,325.844,2022-06-30 13:54:26.684720
COTA,326.038,2022-06-30 13:54:28.186666
MONA,326.272,2022-06-30 13:54:30.690306
LISA,331.606,2022-06-30 13:54:32.198492
BOSSA,328.18,2022-06-30 13:54:33.721989
NOVA,352.542,2022-06-30 13:54:35.223430
TERRA,433.476,2022-06-30 13:54:36.810048
COTA,325.731,2022-06-30 13:54:38.201242
MONA,339.623,2022-06-30 13:54:40.719224
LISA,326.735,2022-06-30 13:54:42.231788
BOSSA,325.759,2022-06-30 13:54:44.033851
NOVA,800.185,2022-06-30 13:54:45.705024
TERRA,414.323,2022-06-30 13:54:46.803624
COTA,363.946,2022-06-30 13:54:48.268214
MONA,369.107,2022-06-30 13:54:50.762040
LISA,325.154,2022-06-30 13:54:52.220835
BOSSA,325.521,2022-06-30 13:54:53.725138
NOVA,326.97,2022-06-30 13:54:55.227245
TERRA,325.999,2022-06-30 13:54:56.728551
COTA,326.62,2022-06-30 13:54:58.230585
MONA,333.092,2022-06-30 13:55:00.741597
LISA,326.633,2022-06-30 13:55:02.237561
BOSSA,689.569,2022-06-30 13:55:04.105701
NOVA,335.483,2022-06-30 13:55:05.250572
TERRA,329.999,2022-06-30 13:55:06.755263
COTA,325.149,2022-06-30 13:55:08.243788
MONA,854.171,2022-06-30 13:55:11.276735
LISA,337.517,2022-06-30 13:55:12.261638
BOSSA,374.145,2022-06-30 13:55:13.800788
NOVA,328.061,2022-06-30 13:55:15.258962
TERRA,337.779,2022-06-30 13:55:16.772554
COTA,326.885,2022-06-30 13:55:18.258614
MONA,330.831,2022-06-30 13:55:20.766570
LISA,324.721,2022-06-30 13:55:22.263672
BOSSA,359.638,2022-06-30 13:55:23.843997
NOVA,339.014,2022-06-30 13:55:25.296185
TERRA,325.387,2022-06-30 13:55:26.767266
COTA,330.957,2022-06-30 13:55:28.272926
MONA,326.977,2022-06-30 13:55:31.217905
LISA,329.174,2022-06-30 13:55:32.277080
BOSSA,444.791,2022-06-30 13:55:33.922672
NOVA,326.57,2022-06-30 13:55:35.278818
TERRA,326.417,2022-06-30 13:55:36.780570
COTA,326.625,2022-06-30 13:55:38.289766
MONA,327.604,2022-06-30 13:55:40.788294
LISA,325.866,2022-06-30 13:55:42.789977
BOSSA,330.637,2022-06-30 13:55:44.815864
NOVA,376.594,2022-06-30 13:55:45.342957
TERRA,326.764,2022-06-30 13:55:46.808802
COTA,337.269,2022-06-30 13:55:48.308668
MONA,327.318,2022-06-30 13:55:50.802143
LISA,326.232,2022-06-30 13:55:52.315647
BOSSA,358.159,2022-06-30 13:55:53.879881
NOVA,325.747,2022-06-30 13:55:55.307419
TERRA,324.628,2022-06-30 13:55:57.296143
COTA,326.647,2022-06-30 13:55:58.312629
MONA,337.681,2022-06-30 13:56:00.828975
LISA,328.652,2022-06-30 13:56:02.393277
BOSSA,326.586,2022-06-30 13:56:03.825400
NOVA,357.541,2022-06-30 13:56:05.361229
TERRA,336.269,2022-06-30 13:56:06.834518
COTA,325.683,2022-06-30 13:56:08.325536
MONA,330.204,2022-06-30 13:56:11.275404
LISA,327.005,2022-06-30 13:56:12.333269
BOSSA,324.988,2022-06-30 13:56:13.840403
NOVA,325.959,2022-06-30 13:56:15.336453
TERRA,334.712,2022-06-30 13:56:16.848677
COTA,325.3,2022-06-30 13:56:18.789545
MONA,327.496,2022-06-30 13:56:20.845581
LISA,325.754,2022-06-30 13:56:22.346714
BOSSA,359.32,2022-06-30 13:56:23.883739
NOVA,326.377,2022-06-30 13:56:25.349947
TERRA,326.35,2022-06-30 13:56:26.852245
COTA,327.599,2022-06-30 13:56:28.355203
MONA,428.493,2022-06-30 13:56:30.957921
LISA,367.328,2022-06-30 13:56:32.398630
BOSSA,809.639,2022-06-30 13:56:34.343931
NOVA,562.757,2022-06-30 13:56:35.597459
TERRA,366.945,2022-06-30 13:56:36.920087
COTA,350.625,2022-06-30 13:56:38.390549
MONA,327.327,2022-06-30 13:56:40.872437
LISA,335.02,2022-06-30 13:56:42.379025
BOSSA,325.474,2022-06-30 13:56:44.039919
NOVA,343.276,2022-06-30 13:56:45.391207
TERRA,329.771,2022-06-30 13:56:46.883364
COTA,331.05,2022-06-30 13:56:48.384301
MONA,336.929,2022-06-30 13:56:50.894085
LISA,325.896,2022-06-30 13:56:52.390438
BOSSA,329.592,2022-06-30 13:56:53.988030
NOVA,326.403,2022-06-30 13:56:55.396482
TERRA,326.373,2022-06-30 13:56:56.892455
COTA,340.511,2022-06-30 13:56:58.406957
MONA,460.741,2022-06-30 13:57:01.034842
LISA,369.467,2022-06-30 13:57:02.442649
BOSSA,399.872,2022-06-30 13:57:04.030894
NOVA,331.524,2022-06-30 13:57:05.457985
TERRA,325.9,2022-06-30 13:57:06.907447
COTA,341.502,2022-06-30 13:57:08.427141
MONA,328.499,2022-06-30 13:57:10.913912
LISA,327.392,2022-06-30 13:57:12.436148
BOSSA,334.354,2022-06-30 13:57:13.923609
NOVA,325.211,2022-06-30 13:57:15.416171
TERRA,326.18,2022-06-30 13:57:16.921095
COTA,474.147,2022-06-30 13:57:18.591790
MONA,325.573,2022-06-30 13:57:20.936628
LISA,330.631,2022-06-30 13:57:22.432208
BOSSA,325.272,2022-06-30 13:57:24.030196
NOVA,325.342,2022-06-30 13:57:25.431908
TERRA,328.026,2022-06-30 13:57:26.936695
COTA,336.094,2022-06-30 13:57:28.461196
